PATRON,NOTEID,TIMESTAMP,NOTETYPE,ALIAS
11982920065225,2747425,11/18/2022,2,OPD
11982002068746,651607,11/26/2021,2,CNV
11982920037146,3240810,2/16/2023,2,OPD
11982920011807,6401047,7/19/2024,2,OPD
11982920066475,6400814,7/19/2024,2,OPD
11982920082675,4242546,7/26/2023,2,OPD
11982010163182,659846,11/26/2021,2,CNV
11982920060607,6400873,7/19/2024,2,OPD
11982910033712,3241177,2/16/2023,2,OPD
11982920002700,2744941,11/18/2022,2,OPD
11982920012495,6401556,7/19/2024,2,OPD
11982920034751,2745519,11/18/2022,2,OPD
11982920009333,4242119,7/26/2023,2,OPD
11982021829003,657858,11/26/2021,2,CNV
11982920050274,6400941,7/19/2024,2,OPD
11982011239288,654462,11/26/2021,2,CNV
11982920038082,2744654,11/18/2022,2,OPD
11982920044144,4242150,7/26/2023,2,OPD
11982920047752,2745901,11/18/2022,2,OPD
11982920010615,4242396,7/26/2023,2,OPD
11982920062590,6400919,7/19/2024,2,OPD
11982920033369,3365224,3/8/2023,2,OPD
11982010085286,658844,11/26/2021,2,CNV
11982022030056,662063,11/26/2021,2,CNV
11982920013225,6401839,7/19/2024,2,OPD
11982920007337,4240468,7/26/2023,2,OPD
11982021655226,665822,11/26/2021,2,CNV
11982920080061,4736744,10/11/2023,2,OPD
11982920002955,4242703,7/26/2023,2,OPD
11982920048118,2744271,11/18/2022,2,OPD
11982920008343,6403634,7/19/2024,2,OPD
11982020439630,649883,11/26/2021,2,CNV
11982920070385,3364766,3/8/2023,2,OPD
11982920070375,3364765,3/8/2023,2,OPD
11982021421819,663448,11/26/2021,2,CNV
11982920010156,2746601,11/18/2022,2,OPD
11982920080400,2895813,12/16/2022,2,OPD
11982920049366,2745256,11/18/2022,2,OPD
11982920048386,6402961,7/19/2024,2,OPD
11982920073114,3365269,3/8/2023,2,OPD
11982020108375,666953,11/26/2021,2,CNV
11982021826413,666952,11/26/2021,2,CNV
11982920014567,2744009,11/18/2022,2,OPD
11982920002064,2744547,11/18/2022,2,OPD
11982920022062,6400780,7/19/2024,2,OPD
11982920075181,4735576,10/11/2023,2,OPD
11982920040901,2746791,11/18/2022,2,OPD
11982999108697,2747104,11/18/2022,2,OPD
11982022444067,663397,11/26/2021,2,CNV
11982920053780,4240605,7/26/2023,2,OPD
11982920076289,6400574,7/19/2024,2,OPD
11982920062554,1569671,5/11/2022,2,OPD
11982920028464,3240856,2/16/2023,2,OPD
11982920031106,6401560,7/19/2024,2,OPD
11982920082440,6403152,7/19/2024,2,OPD
11982920058091,3365932,3/8/2023,2,OPD
11982920060171,3365146,3/8/2023,2,OPD
11982920002215,2744582,11/18/2022,2,OPD
11982920050918,2744913,11/18/2022,2,OPD
11982920083350,6403731,7/19/2024,2,OPD
11982920017030,6401167,7/19/2024,2,OPD
11982920010820,4240681,7/26/2023,2,OPD
11982920011498,4241774,7/26/2023,2,OPD
11982920067447,3364156,3/8/2023,2,OPD
11982920067448,3365087,3/8/2023,2,OPD
11982920032077,6402951,7/19/2024,2,OPD
11982920002380,4242789,7/26/2023,2,OPD
11982920076399,3364717,3/8/2023,2,OPD
11982920045357,4240361,7/26/2023,2,OPD
11982010161814,659819,11/26/2021,2,CNV
11982920070273,4736699,10/11/2023,2,OPD
11982920062540,4736852,10/11/2023,2,OPD
11982920001907,2745562,11/18/2022,2,OPD
11982022025874,664516,11/26/2021,2,CNV
11982920038954,3365034,3/8/2023,2,OPD
11982920004092,2745147,11/18/2022,2,OPD
11982021718701,676278,11/26/2021,2,CNV
11982920050539,2744959,11/18/2022,2,OPD
11982020194771,665768,11/26/2021,2,CNV
11982920003311,2745337,11/18/2022,2,OPD
11982920004640,4240790,7/26/2023,2,OPD
11982010575583,664912,11/26/2021,2,CNV
11982920050838,4736054,10/11/2023,2,OPD
11982010456552,662017,11/26/2021,2,CNV
11982920004639,4240780,7/26/2023,2,OPD
11982011161102,665792,11/26/2021,2,CNV
11982010346928,665906,11/26/2021,2,CNV
11982920013574,6400722,7/19/2024,2,OPD
11982022381731,660389,11/26/2021,2,CNV
11982920010262,6402025,7/19/2024,2,OPD
11982920014344,6402703,7/19/2024,2,OPD
11982920003812,2745639,11/18/2022,2,OPD
11982010688238,658997,11/26/2021,2,CNV
11982920008596,4736327,10/11/2023,2,OPD
11982011238207,654722,11/26/2021,2,CNV
11982005001330,656999,11/26/2021,2,CNV
11982920065868,3424182,3/17/2023,2,OPD
11982011174634,665523,11/26/2021,2,CNV
11982022121434,666233,11/26/2021,2,CNV
11982920029801,6402553,7/19/2024,2,OPD
11982020071441,665760,11/26/2021,2,CNV
11982001455050,649394,11/26/2021,2,CNV
11982920014202,6400759,7/19/2024,2,OPD
21980006772808,655763,11/26/2021,2,CNV
11982921911141,6772483,9/10/2024,2,OPD
11982920071362,4736436,10/11/2023,2,OPD
11982920020783,2745965,11/18/2022,2,OPD
11982021899220,660561,11/26/2021,2,CNV
11982920079160,4735660,10/11/2023,2,OPD
11982920039990,2744767,11/18/2022,2,OPD
11982021289968,662291,11/26/2021,2,CNV
11982920082070,4735635,10/11/2023,2,OPD
11982920054463,3364387,3/8/2023,2,OPD
11982920007826,4240195,7/26/2023,2,OPD
11982920056526,3798979,5/19/2023,2,OPD
11982920020666,4736225,10/11/2023,2,OPD
11982920020670,4243059,7/26/2023,2,OPD
11982920056813,4736524,10/11/2023,2,OPD
11982021503392,649600,11/26/2021,2,CNV
11982920001811,2745698,11/18/2022,2,OPD
11982920003928,2747023,11/18/2022,2,OPD
11982920008834,4240350,7/26/2023,2,OPD
11982920089208,6401569,7/19/2024,2,OPD
11982920054002,2745303,11/18/2022,2,OPD
11982920005047,2744399,11/18/2022,2,OPD
11982011060106,657053,11/26/2021,2,CNV
11982010131361,650157,11/26/2021,2,CNV
11982920012268,6401973,7/19/2024,2,OPD
11982920072448,3365052,3/8/2023,2,OPD
11982920072582,3365031,3/8/2023,2,OPD
11982920008373,6401081,7/19/2024,2,OPD
11982920002526,2744576,11/18/2022,2,OPD
11982920004216,2746607,11/18/2022,2,OPD
11982910038331,2744102,11/18/2022,2,OPD
11982910038330,2747091,11/18/2022,2,OPD
11982920076502,1395143,4/7/2022,2,OPD
11982920006484,4240405,7/26/2023,2,OPD
11982920079471,3364124,3/8/2023,2,OPD
11982920055836,4240098,7/26/2023,2,OPD
11982920002804,4242371,7/26/2023,2,OPD
11982920022436,3365499,3/8/2023,2,OPD
11982920083521,4735910,10/11/2023,2,OPD
11982920083520,4736622,10/11/2023,2,OPD
11982920080041,4240483,7/26/2023,2,OPD
11982920042532,3647462,4/24/2023,2,OPD
11982920007262,4242969,7/26/2023,2,OPD
11982920037943,4736879,10/11/2023,2,OPD
11982920070877,1395110,4/7/2022,2,OPD
11982002446769,652903,11/26/2021,2,CNV
11982920072088,3365425,3/8/2023,2,OPD
11982920049988,2746781,11/18/2022,2,OPD
11982920049986,6400749,7/19/2024,2,OPD
11982920053156,3240764,2/16/2023,2,OPD
11982920043789,3241135,2/16/2023,2,OPD
11982020152019,652432,11/26/2021,2,CNV
11982920004915,2744592,11/18/2022,2,OPD
11982920011358,6403407,7/19/2024,2,OPD
11982999108699,2744443,11/18/2022,2,OPD
11982021319336,652625,11/26/2021,2,CNV
11982920003258,4241759,7/26/2023,2,OPD
11982920055881,6401548,7/19/2024,2,OPD
11982920053020,1954764,7/15/2022,2,OPD
11982920080685,4735592,10/11/2023,2,OPD
11982920080671,4736869,10/11/2023,2,OPD
11982920005990,2746779,11/18/2022,2,OPD
11982920007236,4240742,7/26/2023,2,OPD
11982920013599,6403269,7/19/2024,2,OPD
11982920022612,2745593,11/18/2022,2,OPD
11982920014338,6403209,7/19/2024,2,OPD
11982920014349,6403239,7/19/2024,2,OPD
11982000849592,648107,11/26/2021,2,CNV
11982920020883,4242450,7/26/2023,2,OPD
11982920050359,3365524,3/8/2023,2,OPD
11982920050346,3365523,3/8/2023,2,OPD
11982920008066,4240085,7/26/2023,2,OPD
11982920080413,4735918,10/11/2023,2,OPD
11982022243659,652733,11/26/2021,2,CNV
11982002030290,651443,11/26/2021,2,CNV
11982920078533,2743988,11/18/2022,2,OPD
11982920008883,6403476,7/19/2024,2,OPD
11982999109294,2744658,11/18/2022,2,OPD
11982010407779,661339,11/26/2021,2,CNV
11982920076995,3364243,3/8/2023,2,OPD
11982920016715,6403279,7/19/2024,2,OPD
11982920037908,6400451,7/19/2024,2,OPD
11982920011830,4240097,7/26/2023,2,OPD
11982020533598,668580,11/26/2021,2,CNV
11982920048050,4241225,7/26/2023,2,OPD
11982010637938,665262,11/26/2021,2,CNV
11982010302871,657220,11/26/2021,2,CNV
11982020523094,661328,11/26/2021,2,CNV
11982010589618,657451,11/26/2021,2,CNV
11982920002384,2746372,11/18/2022,2,OPD
11982920012520,6401656,7/19/2024,2,OPD
11982920014205,6403468,7/19/2024,2,OPD
11982920036568,6403612,7/19/2024,2,OPD
11982920056067,6403304,7/19/2024,2,OPD
11982920002464,4240206,7/26/2023,2,OPD
11982021796152,669949,11/26/2021,2,CNV
11982020253825,651095,11/26/2021,2,CNV
11982920080850,2747363,11/18/2022,2,OPD
11982021317090,649254,11/26/2021,2,CNV
11982920021158,4241017,7/26/2023,2,OPD
11982920006781,4240686,7/26/2023,2,OPD
11982010331425,662481,11/26/2021,2,CNV
11982920003099,2744173,11/18/2022,2,OPD
11982920009993,4241469,7/26/2023,2,OPD
11982020327629,667748,11/26/2021,2,CNV
11982020594897,648471,11/26/2021,2,CNV
11982920064815,4735984,10/11/2023,2,OPD
11982021860347,650203,11/26/2021,2,CNV
11982920012012,6400518,7/19/2024,2,OPD
11982920070847,1329887,3/25/2022,2,OPD
11982021722208,653724,11/26/2021,2,CNV
21268020197735,665551,11/26/2021,2,CNV
11982920006803,4242976,7/26/2023,2,OPD
11982920002848,2746778,11/18/2022,2,OPD
11982011233406,665349,11/26/2021,2,CNV
11982003856503,656467,11/26/2021,2,CNV
11982920047494,4736883,10/11/2023,2,OPD
11982920030586,4735682,10/11/2023,2,OPD
11982920036775,3240762,2/16/2023,2,OPD
11982920006787,4241088,7/26/2023,2,OPD
11982022192815,654716,11/26/2021,2,CNV
11982010064042,661279,11/26/2021,2,CNV
11982920011434,2744517,11/18/2022,2,OPD
11982920081828,2895816,12/16/2022,2,OPD
11982920081823,2895815,12/16/2022,2,OPD
11982910035313,2744441,11/18/2022,2,OPD
11982021294182,657409,11/26/2021,2,CNV
11982920002381,4241966,7/26/2023,2,OPD
11982920062522,4735788,10/11/2023,2,OPD
11982920087656,6402083,7/19/2024,2,OPD
11982920002802,2745300,11/18/2022,2,OPD
11982920081801,4735934,10/11/2023,2,OPD
11982920082211,4243130,7/26/2023,2,OPD
11982920033712,4735611,10/11/2023,2,OPD
11982920013537,6402561,7/19/2024,2,OPD
11982920014569,3365529,3/8/2023,2,OPD
11982910036423,2745979,11/18/2022,2,OPD
11982999109350,2746113,11/18/2022,2,OPD
11982920030006,3364842,3/8/2023,2,OPD
11982910038558,2746320,11/18/2022,2,OPD
11982920014186,6401468,7/19/2024,2,OPD
11982920015226,4240224,7/26/2023,2,OPD
11982920043431,3240685,2/16/2023,2,OPD
11982920001763,2744713,11/18/2022,2,OPD
11982020230047,668088,11/26/2021,2,CNV
11982920011653,2744867,11/18/2022,2,OPD
11982920010474,4242935,7/26/2023,2,OPD
11982920019438,6401496,7/19/2024,2,OPD
11982920025761,3365178,3/8/2023,2,OPD
11982920035276,3240746,2/16/2023,2,OPD
11982920042712,3241036,2/16/2023,2,OPD
11982920042705,3241197,2/16/2023,2,OPD
11982920053784,3647445,4/24/2023,2,OPD
11982920038086,3647474,4/24/2023,2,OPD
11982920066892,1369757,4/2/2022,2,OPD
11982920074790,6401674,7/19/2024,2,OPD
11982011078348,648208,11/26/2021,2,CNV
11982001812433,650499,11/26/2021,2,CNV
11982920004133,2746041,11/18/2022,2,OPD
11982920003221,4241445,7/26/2023,2,OPD
11982920013526,4241970,7/26/2023,2,OPD
11982021343435,661123,11/26/2021,2,CNV
11982920055388,6400600,7/19/2024,2,OPD
11982920053004,4240813,7/26/2023,2,OPD
11982000692653,647873,11/26/2021,2,CNV
11982020531493,651195,11/26/2021,2,CNV
11982910037953,2746042,11/18/2022,2,OPD
11982022397786,662678,11/26/2021,2,CNV
11982021817776,654127,11/26/2021,2,CNV
11982002706352,654126,11/26/2021,2,CNV
11982920006834,4240766,7/26/2023,2,OPD
11982920002099,1953173,7/15/2022,2,OPD
11982020464349,653424,11/26/2021,2,CNV
11982010707251,652734,11/26/2021,2,CNV
11982920081156,2743973,11/18/2022,2,OPD
11982920070786,3365387,3/8/2023,2,OPD
11982920071587,3365310,3/8/2023,2,OPD
11982920007711,6400953,7/19/2024,2,OPD
11982021844770,677055,11/26/2021,2,CNV
11982920079908,4736723,10/11/2023,2,OPD
11982920084045,4735822,10/11/2023,2,OPD
11982920001708,2745756,11/18/2022,2,OPD
11982920001861,2744369,11/18/2022,2,OPD
11982920085347,4736739,10/11/2023,2,OPD
11982920077172,4736039,10/11/2023,2,OPD
11982920013716,6402990,7/19/2024,2,OPD
11982920052434,2745074,11/18/2022,2,OPD
11982920046288,4735786,10/11/2023,2,OPD
11982022247577,656759,11/26/2021,2,CNV
11982999109485,2746917,11/18/2022,2,OPD
11982021428087,648337,11/26/2021,2,CNV
11982920013609,6400314,7/19/2024,2,OPD
11982920027250,3241221,2/16/2023,2,OPD
11982920077373,3364402,3/8/2023,2,OPD
11982920004137,2746107,11/18/2022,2,OPD
11982001019476,648423,11/26/2021,2,CNV
11982920001294,6400781,7/19/2024,2,OPD
11982920020069,6401199,7/19/2024,2,OPD
11982920001631,2746461,11/18/2022,2,OPD
11982920003416,2744735,11/18/2022,2,OPD
11982920041203,3364971,3/8/2023,2,OPD
11982010500904,663880,11/26/2021,2,CNV
11982920004138,2746043,11/18/2022,2,OPD
11982920041200,3364970,3/8/2023,2,OPD
11982920006793,4241359,7/26/2023,2,OPD
11982001729637,650200,11/26/2021,2,CNV
11982021644774,652327,11/26/2021,2,CNV
11982010701098,651591,11/26/2021,2,CNV
11982920082118,2744014,11/18/2022,2,OPD
11982920004140,2746110,11/18/2022,2,OPD
11982920007878,4242476,7/26/2023,2,OPD
11982021610890,664482,11/26/2021,2,CNV
11982920015761,4735906,10/11/2023,2,OPD
11982002625545,653779,11/26/2021,2,CNV
11982920034915,4736840,10/11/2023,2,OPD
11982920016631,2746530,11/18/2022,2,OPD
11982920054169,3241165,2/16/2023,2,OPD
11982920079159,4735642,10/11/2023,2,OPD
11982920016632,4241812,7/26/2023,2,OPD
11982920010354,4242318,7/26/2023,2,OPD
11982920002181,2746208,11/18/2022,2,OPD
11982920008961,3964780,6/15/2023,2,OPD
11982011165335,656625,11/26/2021,2,CNV
11982020314155,652455,11/26/2021,2,CNV
11982920007142,4241191,7/26/2023,2,OPD
11982021851981,657593,11/26/2021,2,CNV
11982021617143,656303,11/26/2021,2,CNV
11982001141270,648638,11/26/2021,2,CNV
11982920030206,3365105,3/8/2023,2,OPD
11982920003688,2746526,11/18/2022,2,OPD
11982910038264,2746139,11/18/2022,2,OPD
11982920010302,4243041,7/26/2023,2,OPD
11982920042375,4736058,10/11/2023,2,OPD
11982920020271,3241254,2/16/2023,2,OPD
11982021306028,671784,11/26/2021,2,CNV
11982010207278,657592,11/26/2021,2,CNV
11982020235327,655464,11/26/2021,2,CNV
11982001141155,648635,11/26/2021,2,CNV
11982005039892,648362,11/26/2021,2,CNV
11982020553414,663882,11/26/2021,2,CNV
11982021708140,651745,11/26/2021,2,CNV
11982920081133,4736216,10/11/2023,2,OPD
11982920005308,2745736,11/18/2022,2,OPD
11982001198023,648781,11/26/2021,2,CNV
11982000491957,647798,11/26/2021,2,CNV
11982920009732,6402018,7/19/2024,2,OPD
11982920021609,4240155,7/26/2023,2,OPD
11982021263930,664550,11/26/2021,2,CNV
11982920002187,2746259,11/18/2022,2,OPD
11982920058405,3364573,3/8/2023,2,OPD
11982010558134,665674,11/26/2021,2,CNV
11982920036167,4735701,10/11/2023,2,OPD
11982920049430,4736819,10/11/2023,2,OPD
11982010662837,659268,11/26/2021,2,CNV
11982020744229,662055,11/26/2021,2,CNV
11982022145748,670900,11/26/2021,2,CNV
11982920003915,4241031,7/26/2023,2,OPD
11982920007248,4241627,7/26/2023,2,OPD
11982920006577,2745097,11/18/2022,2,OPD
11982920052752,6403548,7/19/2024,2,OPD
11982920012512,6401021,7/19/2024,2,OPD
11982920028773,4736566,10/11/2023,2,OPD
11982000114344,647423,11/26/2021,2,CNV
11982010068316,653292,11/26/2021,2,CNV
11982021729286,649811,11/26/2021,2,CNV
11982021495102,675898,11/26/2021,2,CNV
11982920020137,4240409,7/26/2023,2,OPD
11982920015640,6401076,7/19/2024,2,OPD
11982022205526,655272,11/26/2021,2,CNV
11982920013870,6403266,7/19/2024,2,OPD
11982920026453,4736750,10/11/2023,2,OPD
11982011154776,647975,11/26/2021,2,CNV
11982920085205,4736231,10/11/2023,2,OPD
11982920021167,6402337,7/19/2024,2,OPD
11982002137301,652029,11/26/2021,2,CNV
11982920074520,3364216,3/8/2023,2,OPD
11982920003456,2745862,11/18/2022,2,OPD
11982920001673,2746470,11/18/2022,2,OPD
11982920003454,2746097,11/18/2022,2,OPD
11982920046637,4735694,10/11/2023,2,OPD
11982001707518,650128,11/26/2021,2,CNV
11982920004775,2744420,11/18/2022,2,OPD
11982001121421,648609,11/26/2021,2,CNV
11982022224584,665522,11/26/2021,2,CNV
11982920059352,3364956,3/8/2023,2,OPD
11982022083162,665336,11/26/2021,2,CNV
11982020480634,648517,11/26/2021,2,CNV
11982920058220,4736805,10/11/2023,2,OPD
11982920069561,4736147,10/11/2023,2,OPD
11982022070375,655471,11/26/2021,2,CNV
11982920016972,4242987,7/26/2023,2,OPD
11982920060106,4242718,7/26/2023,2,OPD
11982920033116,4242479,7/26/2023,2,OPD
11982920012024,6401315,7/19/2024,2,OPD
11982920082905,4736542,10/11/2023,2,OPD
11982020510943,651423,11/26/2021,2,CNV
11982920043254,3424173,3/17/2023,2,OPD
11982020018798,648814,11/26/2021,2,CNV
11982920074902,3647420,4/24/2023,2,OPD
11982920027433,2744807,11/18/2022,2,OPD
11982920027436,6402981,7/19/2024,2,OPD
11982920011726,6403424,7/19/2024,2,OPD
11982920083486,3964781,6/15/2023,2,OPD
11982920013871,6400765,7/19/2024,2,OPD
11982910034129,2745797,11/18/2022,2,OPD
11982920004582,2745859,11/18/2022,2,OPD
11982002455240,652978,11/26/2021,2,CNV
11982920066712,1952800,7/15/2022,2,OPD
11982920065816,6401139,7/19/2024,2,OPD
11982920059684,3365540,3/8/2023,2,OPD
11982920060390,3364186,3/8/2023,2,OPD
11982022199133,650170,11/26/2021,2,CNV
11982920001710,2745623,11/18/2022,2,OPD
11982000006227,647302,11/26/2021,2,CNV
11982920028471,2745367,11/18/2022,2,OPD
11982008087161,655283,11/26/2021,2,CNV
11982920012099,6403628,7/19/2024,2,OPD
11982920079977,3364281,3/8/2023,2,OPD
11982020078834,666298,11/26/2021,2,CNV
11982920062724,3241257,2/16/2023,2,OPD
11982022342337,650960,11/26/2021,2,CNV
11982920033210,4735825,10/11/2023,2,OPD
11982920074469,4735602,10/11/2023,2,OPD
11982020706517,654236,11/26/2021,2,CNV
11982020579732,670778,11/26/2021,2,CNV
11982920013110,2744366,11/18/2022,2,OPD
11982920008275,4242334,7/26/2023,2,OPD
11982920007289,4240713,7/26/2023,2,OPD
11982920067174,3365849,3/8/2023,2,OPD
11982920069586,3364385,3/8/2023,2,OPD
11982920076915,1687884,6/3/2022,2,OPD
11982000918330,648207,11/26/2021,2,CNV
11982920008507,6400928,7/19/2024,2,OPD
11982920019480,4241089,7/26/2023,2,OPD
11982010016505,662134,11/26/2021,2,CNV
11982020587990,652110,11/26/2021,2,CNV
11982010899447,658199,11/26/2021,2,CNV
11982001464375,649418,11/26/2021,2,CNV
11982000257093,647561,11/26/2021,2,CNV
11982920006804,4240428,7/26/2023,2,OPD
11982920007691,4242219,7/26/2023,2,OPD
11982010290837,660001,11/26/2021,2,CNV
11982920003392,2745301,11/18/2022,2,OPD
11982920066790,3364257,3/8/2023,2,OPD
11982920002058,2744511,11/18/2022,2,OPD
11982920010685,6401806,7/19/2024,2,OPD
11982920079241,4240288,7/26/2023,2,OPD
11982920079240,6401397,7/19/2024,2,OPD
11982920007952,4241041,7/26/2023,2,OPD
11982920012228,6402363,7/19/2024,2,OPD
11982920048003,6400403,7/19/2024,2,OPD
11982020601601,657900,11/26/2021,2,CNV
11982020150476,669027,11/26/2021,2,CNV
11982920002223,2747201,11/18/2022,2,OPD
11982002044788,651498,11/26/2021,2,CNV
11982920075664,3363885,3/8/2023,2,OPD
11982999108569,2746560,11/18/2022,2,OPD
11982999108570,2746635,11/18/2022,2,OPD
11982920027846,2747357,11/18/2022,2,OPD
11982020447773,656913,11/26/2021,2,CNV
11982920002312,2745683,11/18/2022,2,OPD
11982999108754,2744489,11/18/2022,2,OPD
11982020109076,663816,11/26/2021,2,CNV
11982920051313,3647443,4/24/2023,2,OPD
11982022032896,663310,11/26/2021,2,CNV
11982920082259,4735573,10/11/2023,2,OPD
11982022273029,659755,11/26/2021,2,CNV
11982920076734,3364691,3/8/2023,2,OPD
11982920082232,4735563,10/11/2023,2,OPD
11982021439456,660712,11/26/2021,2,CNV
11982011091218,661467,11/26/2021,2,CNV
11982021274598,673092,11/26/2021,2,CNV
11982021292988,664496,11/26/2021,2,CNV
11982910038327,2744937,11/18/2022,2,OPD
11982000887204,648166,11/26/2021,2,CNV
26098030676617,662057,11/26/2021,2,CNV
11982920005666,4240749,7/26/2023,2,OPD
11982021437989,659131,11/26/2021,2,CNV
11982920056061,4242751,7/26/2023,2,OPD
11982920002060,2747035,11/18/2022,2,OPD
11982920002061,2746971,11/18/2022,2,OPD
11982021653577,648745,11/26/2021,2,CNV
11982920003846,1953996,7/15/2022,2,OPD
11982020323214,647369,11/26/2021,2,CNV
11982910028382,2746738,11/18/2022,2,OPD
11982920080717,2743983,11/18/2022,2,OPD
11982920081134,6403396,7/19/2024,2,OPD
11982920004759,2746348,11/18/2022,2,OPD
11982022462291,662913,11/26/2021,2,CNV
11982008116937,653032,11/26/2021,2,CNV
11982020347320,657466,11/26/2021,2,CNV
11982003892417,653538,11/26/2021,2,CNV
11982920070720,1159496,2/18/2022,2,OPD
11982920002861,3240775,2/16/2023,2,OPD
11982002680771,666852,11/26/2021,2,CNV
11982011250129,673120,11/26/2021,2,CNV
11982920080888,4736425,10/11/2023,2,OPD
11982020335903,647841,11/26/2021,2,CNV
11982920072372,2747493,11/18/2022,2,OPD
11982920072583,2747500,11/18/2022,2,OPD
11982920025157,6400708,7/19/2024,2,OPD
11982920025154,4240938,7/26/2023,2,OPD
11982001907001,650935,11/26/2021,2,CNV
11982010317945,663054,11/26/2021,2,CNV
11982011139173,650848,11/26/2021,2,CNV
11982020369811,648702,11/26/2021,2,CNV
11982010174080,660370,11/26/2021,2,CNV
11982022264408,662103,11/26/2021,2,CNV
11982021468851,648881,11/26/2021,2,CNV
11982010503098,663918,11/26/2021,2,CNV
11982920062986,4735874,10/11/2023,2,OPD
11982910038501,2746638,11/18/2022,2,OPD
11982920024497,4736400,10/11/2023,2,OPD
11982920034362,4241572,7/26/2023,2,OPD
11982999108339,2747189,11/18/2022,2,OPD
11982920008509,6402314,7/19/2024,2,OPD
11982920044765,2747355,11/18/2022,2,OPD
11982920059417,4735692,10/11/2023,2,OPD
11982920008864,6401860,7/19/2024,2,OPD
11982920069228,4735796,10/11/2023,2,OPD
11982920082754,3241148,2/16/2023,2,OPD
11982011285877,664432,11/26/2021,2,CNV
11982920032588,4736068,10/11/2023,2,OPD
11982010329999,661789,11/26/2021,2,CNV
11982003895436,648680,11/26/2021,2,CNV
11982920061426,3363833,3/8/2023,2,OPD
11982011181449,662319,11/26/2021,2,CNV
11982920026600,6403644,7/19/2024,2,OPD
11982010325260,661696,11/26/2021,2,CNV
11982920078669,3363816,3/8/2023,2,OPD
11982010135644,655134,11/26/2021,2,CNV
